,fixture-id,fixture-referee,fixture-timezone,fixture-date,fixture-timestamp,league-id,league-name,league-country,league-logo,league-flag,league-season,league-round,goals-home,goals-away,fixture-periods-first,fixture-periods-second,fixture-venue-id,fixture-venue-name,fixture-venue-city,fixture-status-long,fixture-status-short,fixture-status-elapsed,teams-home-id,teams-home-name,teams-home-logo,teams-home-winner,teams-away-id,teams-away-name,teams-away-logo,teams-away-winner,score-halftime-home,score-halftime-away,score-fulltime-home,score-fulltime-away,score-extratime-home,score-extratime-away,score-penalty-home,score-penalty-away
0,193437,,UTC,2012-08-18T14:00:00+00:00,1345298400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2012,Regular Season - 1,0,0,1345298400,1345302000,,Emirates Stadium (London),,Match Finished,FT,90,42,Arsenal,https://media.api-sports.io/football/teams/42.png,,746,Sunderland,https://media.api-sports.io/football/teams/746.png,,0,0,0,0,,,,
1,193438,,UTC,2012-08-18T14:00:00+00:00,1345298400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2012,Regular Season - 1,5,0,1345298400,1345302000,,Craven Cottage (London),,Match Finished,FT,90,36,Fulham,https://media.api-sports.io/football/teams/36.png,True,71,Norwich,https://media.api-sports.io/football/teams/71.png,False,2,0,5,0,,,,
2,193439,,UTC,2012-08-18T14:00:00+00:00,1345298400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2012,Regular Season - 1,0,5,1345298400,1345302000,,Loftus Road Stadium (London),,Match Finished,FT,90,72,QPR,https://media.api-sports.io/football/teams/72.png,False,76,Swansea,https://media.api-sports.io/football/teams/76.png,True,0,1,0,5,,,,
3,193440,,UTC,2012-08-18T14:00:00+00:00,1345298400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2012,Regular Season - 1,1,1,1345298400,1345302000,,Madejski Stadium (Reading),,Match Finished,FT,90,53,Reading,https://media.api-sports.io/football/teams/53.png,,75,Stoke City,https://media.api-sports.io/football/teams/75.png,,0,1,1,1,,,,
4,193441,,UTC,2012-08-18T14:00:00+00:00,1345298400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2012,Regular Season - 1,3,0,1345298400,1345302000,,The Hawthorns (West Bromwich),,Match Finished,FT,90,60,West Brom,https://media.api-sports.io/football/teams/60.png,True,40,Liverpool,https://media.api-sports.io/football/teams/40.png,False,1,0,3,0,,,,
5,193442,,UTC,2012-08-18T14:00:00+00:00,1345298400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2012,Regular Season - 1,1,0,1345298400,1345302000,,Boleyn Ground (London),,Match Finished,FT,90,48,West Ham,https://media.api-sports.io/football/teams/48.png,True,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,False,1,0,1,0,,,,
6,193443,,UTC,2012-08-18T16:30:00+00:00,1345307400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2012,Regular Season - 1,2,1,1345307400,1345311000,,St. James' Park (Newcastle-upon-Tyne),,Match Finished,FT,90,34,Newcastle,https://media.api-sports.io/football/teams/34.png,True,47,Tottenham,https://media.api-sports.io/football/teams/47.png,False,0,0,2,1,,,,
7,193444,,UTC,2012-08-19T12:30:00+00:00,1345379400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2012,Regular Season - 1,0,2,1345379400,1345383000,,The DW Stadium (Wigan),,Match Finished,FT,90,61,Wigan,https://media.api-sports.io/football/teams/61.png,False,49,Chelsea,https://media.api-sports.io/football/teams/49.png,True,0,2,0,2,,,,
8,193445,,UTC,2012-08-19T15:00:00+00:00,1345388400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2012,Regular Season - 1,3,2,1345388400,1345392000,,Etihad Stadium (Manchester),,Match Finished,FT,90,50,Manchester City,https://media.api-sports.io/football/teams/50.png,True,41,Southampton,https://media.api-sports.io/football/teams/41.png,False,1,0,3,2,,,,
9,193446,,UTC,2012-08-20T19:00:00+00:00,1345489200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2012,Regular Season - 1,1,0,1345489200,1345492800,,Goodison Park (Liverpool),,Match Finished,FT,90,45,Everton,https://media.api-sports.io/football/teams/45.png,True,33,Manchester United,https://media.api-sports.io/football/teams/33.png,False,0,0,1,0,,,,
