,fixture-id,fixture-referee,fixture-timezone,fixture-date,fixture-timestamp,league-id,league-name,league-country,league-logo,league-flag,league-season,league-round,goals-home,goals-away,fixture-periods-first,fixture-periods-second,fixture-venue-id,fixture-venue-name,fixture-venue-city,fixture-status-long,fixture-status-short,fixture-status-elapsed,teams-home-id,teams-home-name,teams-home-logo,teams-home-winner,teams-away-id,teams-away-name,teams-away-logo,teams-away-winner,score-halftime-home,score-halftime-away,score-fulltime-home,score-fulltime-away,score-extratime-home,score-extratime-away,score-penalty-home,score-penalty-away
0,192677,,UTC,2014-08-16T11:45:00+00:00,1408189500,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 1,1,2,1408189500,1408193100,,Old Trafford (Manchester),,Match Finished,FT,90,33,Manchester United,https://media.api-sports.io/football/teams/33.png,False,76,Swansea,https://media.api-sports.io/football/teams/76.png,True,0,1,1,2,,,,
1,192678,,UTC,2014-08-16T14:00:00+00:00,1408197600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 1,2,2,1408197600,1408201200,,"King Power Stadium (Leicester, Leicestershire)",,Match Finished,FT,90,46,Leicester,https://media.api-sports.io/football/teams/46.png,,45,Everton,https://media.api-sports.io/football/teams/45.png,,1,2,2,2,,,,
2,192679,,UTC,2014-08-16T14:00:00+00:00,1408197600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 1,0,1,1408197600,1408201200,,Loftus Road Stadium (London),,Match Finished,FT,90,72,QPR,https://media.api-sports.io/football/teams/72.png,False,64,Hull City,https://media.api-sports.io/football/teams/64.png,True,0,0,0,1,,,,
3,192680,,UTC,2014-08-16T14:00:00+00:00,1408197600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 1,0,1,1408197600,1408201200,,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",,Match Finished,FT,90,75,Stoke City,https://media.api-sports.io/football/teams/75.png,False,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,True,0,0,0,1,,,,
4,192681,,UTC,2014-08-16T14:00:00+00:00,1408197600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 1,2,2,1408197600,1408201200,,The Hawthorns (West Bromwich),,Match Finished,FT,90,60,West Brom,https://media.api-sports.io/football/teams/60.png,,746,Sunderland,https://media.api-sports.io/football/teams/746.png,,1,1,2,2,,,,
5,192682,,UTC,2014-08-16T14:00:00+00:00,1408197600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 1,0,1,1408197600,1408201200,,Boleyn Ground (London),,Match Finished,FT,90,48,West Ham,https://media.api-sports.io/football/teams/48.png,False,47,Tottenham,https://media.api-sports.io/football/teams/47.png,True,0,0,0,1,,,,
6,192683,,UTC,2014-08-16T16:30:00+00:00,1408206600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 1,2,1,1408206600,1408210200,,Emirates Stadium (London),,Match Finished,FT,90,42,Arsenal,https://media.api-sports.io/football/teams/42.png,True,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,False,1,1,2,1,,,,
7,192684,,UTC,2014-08-17T12:30:00+00:00,1408278600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 1,2,1,1408278600,1408282200,,Anfield (Liverpool),,Match Finished,FT,90,40,Liverpool,https://media.api-sports.io/football/teams/40.png,True,41,Southampton,https://media.api-sports.io/football/teams/41.png,False,1,0,2,1,,,,
8,192685,,UTC,2014-08-17T15:00:00+00:00,1408287600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 1,0,2,1408287600,1408291200,,St. James' Park (Newcastle-upon-Tyne),,Match Finished,FT,90,34,Newcastle,https://media.api-sports.io/football/teams/34.png,False,50,Manchester City,https://media.api-sports.io/football/teams/50.png,True,0,1,0,2,,,,
9,192686,,UTC,2014-08-18T19:00:00+00:00,1408388400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 1,1,3,1408388400,1408392000,,Turf Moor (Burnley),,Match Finished,FT,90,44,Burnley,https://media.api-sports.io/football/teams/44.png,False,49,Chelsea,https://media.api-sports.io/football/teams/49.png,True,1,3,1,3,,,,
10,192687,,UTC,2014-08-23T11:45:00+00:00,1408794300,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 2,0,0,1408794300,1408797900,,Villa Park (Birmingham),,Match Finished,FT,90,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,,34,Newcastle,https://media.api-sports.io/football/teams/34.png,,0,0,0,0,,,,
11,192688,,UTC,2014-08-23T14:00:00+00:00,1408802400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 2,2,0,1408802400,1408806000,,Stamford Bridge (London),,Match Finished,FT,90,49,Chelsea,https://media.api-sports.io/football/teams/49.png,True,46,Leicester,https://media.api-sports.io/football/teams/46.png,False,0,0,2,0,,,,
12,192689,,UTC,2014-08-23T14:00:00+00:00,1408802400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 2,1,3,1408802400,1408806000,,Selhurst Park (London),,Match Finished,FT,90,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,False,48,West Ham,https://media.api-sports.io/football/teams/48.png,True,0,2,1,3,,,,
13,192690,,UTC,2014-08-23T14:00:00+00:00,1408802400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 2,0,0,1408802400,1408806000,,"St. Mary's Stadium (Southampton, Hampshire)",,Match Finished,FT,90,41,Southampton,https://media.api-sports.io/football/teams/41.png,,60,West Brom,https://media.api-sports.io/football/teams/60.png,,0,0,0,0,,,,
14,192691,,UTC,2014-08-23T14:00:00+00:00,1408802400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 2,1,0,1408802400,1408806000,,Liberty Stadium (Swansea),,Match Finished,FT,90,76,Swansea,https://media.api-sports.io/football/teams/76.png,True,44,Burnley,https://media.api-sports.io/football/teams/44.png,False,1,0,1,0,,,,
15,192692,,UTC,2014-08-23T16:30:00+00:00,1408811400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 2,2,2,1408811400,1408815000,,Goodison Park (Liverpool),,Match Finished,FT,90,45,Everton,https://media.api-sports.io/football/teams/45.png,,42,Arsenal,https://media.api-sports.io/football/teams/42.png,,2,0,2,2,,,,
16,192693,,UTC,2014-08-24T12:30:00+00:00,1408883400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 2,1,1,1408883400,1408887000,,Kingston Communications Stadium (Hull),,Match Finished,FT,90,64,Hull City,https://media.api-sports.io/football/teams/64.png,,75,Stoke City,https://media.api-sports.io/football/teams/75.png,,1,0,1,1,,,,
17,192694,,UTC,2014-08-24T12:30:00+00:00,1408883400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 2,4,0,1408883400,1408887000,,White Hart Lane (London),,Match Finished,FT,90,47,Tottenham,https://media.api-sports.io/football/teams/47.png,True,72,QPR,https://media.api-sports.io/football/teams/72.png,False,3,0,4,0,,,,
18,192695,,UTC,2014-08-24T15:00:00+00:00,1408892400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 2,1,1,1408892400,1408896000,,Stadium of Light (Sunderland),,Match Finished,FT,90,746,Sunderland,https://media.api-sports.io/football/teams/746.png,,33,Manchester United,https://media.api-sports.io/football/teams/33.png,,1,1,1,1,,,,
19,192696,,UTC,2014-08-25T19:00:00+00:00,1408993200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 2,3,1,1408993200,1408996800,,Etihad Stadium (Manchester),,Match Finished,FT,90,50,Manchester City,https://media.api-sports.io/football/teams/50.png,True,40,Liverpool,https://media.api-sports.io/football/teams/40.png,False,1,0,3,1,,,,
20,192697,,UTC,2014-08-30T11:45:00+00:00,1409399100,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 3,0,0,1409399100,1409402700,,Turf Moor (Burnley),,Match Finished,FT,90,44,Burnley,https://media.api-sports.io/football/teams/44.png,,33,Manchester United,https://media.api-sports.io/football/teams/33.png,,0,0,0,0,,,,
21,192698,,UTC,2014-08-30T14:00:00+00:00,1409407200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 3,0,1,1409407200,1409410800,,Etihad Stadium (Manchester),,Match Finished,FT,90,50,Manchester City,https://media.api-sports.io/football/teams/50.png,False,75,Stoke City,https://media.api-sports.io/football/teams/75.png,True,0,0,0,1,,,,
22,192699,,UTC,2014-08-30T14:00:00+00:00,1409407200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 3,3,3,1409407200,1409410800,,St. James' Park (Newcastle-upon-Tyne),,Match Finished,FT,90,34,Newcastle,https://media.api-sports.io/football/teams/34.png,,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,,1,1,3,3,,,,
23,192700,,UTC,2014-08-30T14:00:00+00:00,1409407200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 3,1,0,1409407200,1409410800,,Loftus Road Stadium (London),,Match Finished,FT,90,72,QPR,https://media.api-sports.io/football/teams/72.png,True,746,Sunderland,https://media.api-sports.io/football/teams/746.png,False,1,0,1,0,,,,
24,192701,,UTC,2014-08-30T14:00:00+00:00,1409407200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 3,3,0,1409407200,1409410800,,Liberty Stadium (Swansea),,Match Finished,FT,90,76,Swansea,https://media.api-sports.io/football/teams/76.png,True,60,West Brom,https://media.api-sports.io/football/teams/60.png,False,2,0,3,0,,,,
25,192702,,UTC,2014-08-30T14:00:00+00:00,1409407200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 3,1,3,1409407200,1409410800,,Boleyn Ground (London),,Match Finished,FT,90,48,West Ham,https://media.api-sports.io/football/teams/48.png,False,41,Southampton,https://media.api-sports.io/football/teams/41.png,True,1,1,1,3,,,,
26,192703,,UTC,2014-08-30T16:30:00+00:00,1409416200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 3,3,6,1409416200,1409419800,,Goodison Park (Liverpool),,Match Finished,FT,90,45,Everton,https://media.api-sports.io/football/teams/45.png,False,49,Chelsea,https://media.api-sports.io/football/teams/49.png,True,1,2,3,6,,,,
27,192704,,UTC,2014-08-31T12:30:00+00:00,1409488200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 3,2,1,1409488200,1409491800,,Villa Park (Birmingham),,Match Finished,FT,90,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,True,64,Hull City,https://media.api-sports.io/football/teams/64.png,False,2,0,2,1,,,,
28,192705,,UTC,2014-08-31T12:30:00+00:00,1409488200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 3,0,3,1409488200,1409491800,,White Hart Lane (London),,Match Finished,FT,90,47,Tottenham,https://media.api-sports.io/football/teams/47.png,False,40,Liverpool,https://media.api-sports.io/football/teams/40.png,True,0,1,0,3,,,,
29,192706,,UTC,2014-08-31T15:00:00+00:00,1409497200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 3,1,1,1409497200,1409500800,,"King Power Stadium (Leicester, Leicestershire)",,Match Finished,FT,90,46,Leicester,https://media.api-sports.io/football/teams/46.png,,42,Arsenal,https://media.api-sports.io/football/teams/42.png,,1,1,1,1,,,,
30,192707,,UTC,2014-09-13T11:45:00+00:00,1410608700,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 4,2,2,1410608700,1410612300,,Emirates Stadium (London),,Match Finished,FT,90,42,Arsenal,https://media.api-sports.io/football/teams/42.png,,50,Manchester City,https://media.api-sports.io/football/teams/50.png,,0,1,2,2,,,,
31,192708,,UTC,2014-09-13T14:00:00+00:00,1410616800,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2014,Regular Season - 4,4,2,1410616800,1410620400,,Stamford Bridge (London),,Match Finished,FT,90,49,Chelsea,https://media.api-sports.io/football/teams/49.png,True,76,Swansea,https://media.api-sports.io/football/teams/76.png,False,1,1,4,2,,,,
