,fixture-id,fixture-referee,fixture-timezone,fixture-date,fixture-timestamp,league-id,league-name,league-country,league-logo,league-flag,league-season,league-round,goals-home,goals-away,fixture-periods-first,fixture-periods-second,fixture-venue-id,fixture-venue-name,fixture-venue-city,fixture-status-long,fixture-status-short,fixture-status-elapsed,teams-home-id,teams-home-name,teams-home-logo,teams-home-winner,teams-away-id,teams-away-name,teams-away-logo,teams-away-winner,score-halftime-home,score-halftime-away,score-fulltime-home,score-fulltime-away,score-extratime-home,score-extratime-away,score-penalty-home,score-penalty-away
0,867946,"Anthony Taylor, England",UTC,2022-08-05T19:00:00+00:00,1659726000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2022,Regular Season - 1,0.0,2.0,1659726000.0,1659729600.0,525,Selhurst Park,London,Match Finished,FT,90.0,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,False,42,Arsenal,https://media.api-sports.io/football/teams/42.png,True,0.0,1.0,0.0,2.0,,,,
1,867947,"Andy Madley, England",UTC,2022-08-06T11:30:00+00:00,1659785400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2022,Regular Season - 1,2.0,2.0,1659785400.0,1659789000.0,535,Craven Cottage,London,Match Finished,FT,90.0,36,Fulham,https://media.api-sports.io/football/teams/36.png,,40,Liverpool,https://media.api-sports.io/football/teams/40.png,,1.0,0.0,2.0,2.0,,,,
2,867948,"Peter Bankes, England",UTC,2022-08-06T14:00:00+00:00,1659794400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2022,Regular Season - 1,2.0,0.0,1659794400.0,1659798000.0,504,Vitality Stadium,"Bournemouth, Dorset",Match Finished,FT,90.0,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,True,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,False,1.0,0.0,2.0,0.0,,,,
3,867949,"Robert Jones, England",UTC,2022-08-06T14:00:00+00:00,1659794400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2022,Regular Season - 1,2.0,1.0,1659794400.0,1659798000.0,546,Elland Road,"Leeds, West Yorkshire",Match Finished,FT,90.0,63,Leeds,https://media.api-sports.io/football/teams/63.png,True,39,Wolves,https://media.api-sports.io/football/teams/39.png,False,1.0,1.0,2.0,1.0,,,,
4,867950,"Jarred Gillett, Australia",UTC,2022-08-07T13:00:00+00:00,1659877200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2022,Regular Season - 1,2.0,2.0,1659877200.0,1659880800.0,547,King Power Stadium,"Leicester, Leicestershire",Match Finished,FT,90.0,46,Leicester,https://media.api-sports.io/football/teams/46.png,,55,Brentford,https://media.api-sports.io/football/teams/55.png,,1.0,0.0,2.0,2.0,,,,
5,867951,"Simon Hooper, England",UTC,2022-08-06T14:00:00+00:00,1659794400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2022,Regular Season - 1,2.0,0.0,1659794400.0,1659798000.0,562,St. James' Park,Newcastle upon Tyne,Match Finished,FT,90.0,34,Newcastle,https://media.api-sports.io/football/teams/34.png,True,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,False,0.0,0.0,2.0,0.0,,,,
6,867952,"Andre Marriner, England",UTC,2022-08-06T14:00:00+00:00,1659794400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2022,Regular Season - 1,4.0,1.0,1659794400.0,1659798000.0,593,Tottenham Hotspur Stadium,London,Match Finished,FT,90.0,47,Tottenham,https://media.api-sports.io/football/teams/47.png,True,41,Southampton,https://media.api-sports.io/football/teams/41.png,False,2.0,1.0,4.0,1.0,,,,
7,867953,"Craig Pawson, England",UTC,2022-08-06T16:30:00+00:00,1659803400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2022,Regular Season - 1,0.0,1.0,1659803400.0,1659807000.0,8560,Goodison Park,Liverpool,Match Finished,FT,90.0,45,Everton,https://media.api-sports.io/football/teams/45.png,False,49,Chelsea,https://media.api-sports.io/football/teams/49.png,True,0.0,1.0,0.0,1.0,,,,
8,867954,"Paul Tierney, England",UTC,2022-08-07T13:00:00+00:00,1659877200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2022,Regular Season - 1,1.0,2.0,1659877200.0,1659880800.0,556,Old Trafford,Manchester,Match Finished,FT,90.0,33,Manchester United,https://media.api-sports.io/football/teams/33.png,False,51,Brighton,https://media.api-sports.io/football/teams/51.png,True,0.0,2.0,1.0,2.0,,,,
9,867955,"Michael Oliver, England",UTC,2022-08-07T15:30:00+00:00,1659886200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2022,Regular Season - 1,0.0,2.0,1659886200.0,1659889800.0,598,London Stadium,London,Match Finished,FT,90.0,48,West Ham,https://media.api-sports.io/football/teams/48.png,False,50,Manchester City,https://media.api-sports.io/football/teams/50.png,True,0.0,1.0,0.0,2.0,,,,
