,fixture-id,fixture-referee,fixture-timezone,fixture-date,fixture-timestamp,league-id,league-name,league-country,league-logo,league-flag,league-season,league-round,goals-home,goals-away,fixture-periods-first,fixture-periods-second,fixture-venue-id,fixture-venue-name,fixture-venue-city,fixture-status-long,fixture-status-short,fixture-status-elapsed,teams-home-id,teams-home-name,teams-home-logo,teams-home-winner,teams-away-id,teams-away-name,teams-away-logo,teams-away-winner,score-halftime-home,score-halftime-away,score-fulltime-home,score-fulltime-away,score-extratime-home,score-extratime-away,score-penalty-home,score-penalty-away
0,17317,"Michael Oliver, England",UTC,2017-05-21T14:00:00+00:00,1495375200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2016,Regular Season - 38,3,1,1495375200,1495378800,494.0,Emirates Stadium,London,Match Finished,FT,90,42,Arsenal,https://media.api-sports.io/football/teams/42.png,True,45,Everton,https://media.api-sports.io/football/teams/45.png,False,2,0,3,1,,,,
1,17318,"Robert Madley, England",UTC,2017-05-21T14:00:00+00:00,1495375200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2016,Regular Season - 38,1,2,1495375200,1495378800,512.0,Turf Moor,Burnley,Match Finished,FT,90,44,Burnley,https://media.api-sports.io/football/teams/44.png,False,48,West Ham,https://media.api-sports.io/football/teams/48.png,True,1,1,1,2,,,,
2,17319,"Neil Swarbrick, England",UTC,2017-05-21T14:00:00+00:00,1495375200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2016,Regular Season - 38,5,1,1495375200,1495378800,519.0,Stamford Bridge,London,Match Finished,FT,90,49,Chelsea,https://media.api-sports.io/football/teams/49.png,True,746,Sunderland,https://media.api-sports.io/football/teams/746.png,False,1,1,5,1,,,,
3,17320,"Andre Marriner, England",UTC,2017-05-21T14:00:00+00:00,1495375200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2016,Regular Season - 38,1,7,1495375200,1495378800,544.0,KCOM Stadium,Hull,Match Finished,FT,90,64,Hull City,https://media.api-sports.io/football/teams/64.png,False,47,Tottenham,https://media.api-sports.io/football/teams/47.png,True,0,3,1,7,,,,
4,17321,"Lee Mason, England",UTC,2017-05-21T14:00:00+00:00,1495375200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2016,Regular Season - 38,1,1,1495375200,1495378800,,King Power Stadium,Leicester,Match Finished,FT,90,46,Leicester,https://media.api-sports.io/football/teams/46.png,,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,,0,1,1,1,,,,
5,17322,"Martin Atkinson, England",UTC,2017-05-21T14:00:00+00:00,1495375200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2016,Regular Season - 38,3,0,1495375200,1495378800,550.0,Anfield,Liverpool,Match Finished,FT,90,40,Liverpool,https://media.api-sports.io/football/teams/40.png,True,70,Middlesbrough,https://media.api-sports.io/football/teams/70.png,False,1,0,3,0,,,,
6,17323,"Anthony Taylor, England",UTC,2017-05-21T14:00:00+00:00,1495375200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2016,Regular Season - 38,2,0,1495375200,1495378800,556.0,Old Trafford,Manchester,Match Finished,FT,90,33,Manchester United,https://media.api-sports.io/football/teams/33.png,True,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,False,2,0,2,0,,,,
7,17324,"Lee Probert, England",UTC,2017-05-21T14:00:00+00:00,1495375200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2016,Regular Season - 38,0,1,1495375200,1495378800,,St. Mary's Stadium,Southampton,Match Finished,FT,90,41,Southampton,https://media.api-sports.io/football/teams/41.png,False,75,Stoke City,https://media.api-sports.io/football/teams/75.png,True,0,0,0,1,,,,
8,17325,"Mike Dean, England",UTC,2017-05-21T14:00:00+00:00,1495375200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2016,Regular Season - 38,2,1,1495375200,1495378800,,Liberty Stadium,Swansea,Match Finished,FT,90,76,Swansea,https://media.api-sports.io/football/teams/76.png,True,60,West Brom,https://media.api-sports.io/football/teams/60.png,False,0,1,2,1,,,,
9,17326,"Jonathan Moss, England",UTC,2017-05-21T14:00:00+00:00,1495375200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2016,Regular Season - 38,0,5,1495375200,1495378800,596.0,Vicarage Road,Watford,Match Finished,FT,90,38,Watford,https://media.api-sports.io/football/teams/38.png,False,50,Manchester City,https://media.api-sports.io/football/teams/50.png,True,0,4,0,5,,,,
