,fixture-id,fixture-referee,fixture-timezone,fixture-date,fixture-timestamp,league-id,league-name,league-country,league-logo,league-flag,league-season,league-round,goals-home,goals-away,fixture-periods-first,fixture-periods-second,fixture-venue-id,fixture-venue-name,fixture-venue-city,fixture-status-long,fixture-status-short,fixture-status-elapsed,teams-home-id,teams-home-name,teams-home-logo,teams-home-winner,teams-away-id,teams-away-name,teams-away-logo,teams-away-winner,score-halftime-home,score-halftime-away,score-fulltime-home,score-fulltime-away,score-extratime-home,score-extratime-away,score-penalty-home,score-penalty-away
10,592151,M. Oliver,UTC,2020-09-19T19:00:00+00:00,1600542000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 2,2,1,1600542000,1600545600,494,Emirates Stadium,London,Match Finished,FT,90,42,Arsenal,https://media.api-sports.io/football/teams/42.png,True,48,West Ham,https://media.api-sports.io/football/teams/48.png,False,1,1,2,1,,,,
11,592152,G. Scott,UTC,2020-09-21T17:00:00+00:00,1600707600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 2,1,0,1600707600,1600711200,495,Villa Park,Birmingham,Match Finished,FT,90,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,True,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,False,0,0,1,0,,,,
12,592153,P. Tierney,UTC,2020-09-20T15:30:00+00:00,1600615800,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 2,0,2,1600615800,1600619400,519,Stamford Bridge,London,Match Finished,FT,90,49,Chelsea,https://media.api-sports.io/football/teams/49.png,False,40,Liverpool,https://media.api-sports.io/football/teams/40.png,True,0,0,0,2,,,,
13,592154,M. Dean,UTC,2020-09-19T11:30:00+00:00,1600515000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 2,5,2,1600515000,1600518600,8560,Goodison Park,Liverpool,Match Finished,FT,90,45,Everton,https://media.api-sports.io/football/teams/45.png,True,60,West Brom,https://media.api-sports.io/football/teams/60.png,False,2,1,5,2,,,,
14,592155,A. Taylor,UTC,2020-09-19T14:00:00+00:00,1600524000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 2,4,3,1600524000,1600527600,546,Elland Road,"Leeds, West Yorkshire",Match Finished,FT,90,63,Leeds,https://media.api-sports.io/football/teams/63.png,True,36,Fulham,https://media.api-sports.io/football/teams/36.png,False,2,1,4,3,,,,
15,592156,L. Mason,UTC,2020-09-20T18:00:00+00:00,1600624800,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 2,4,2,1600624800,1600628400,547,King Power Stadium,"Leicester, Leicestershire",Match Finished,FT,90,46,Leicester,https://media.api-sports.io/football/teams/46.png,True,44,Burnley,https://media.api-sports.io/football/teams/44.png,False,1,1,4,2,,,,
16,592157,M. Atkinson,UTC,2020-09-19T16:30:00+00:00,1600533000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 2,1,3,1600533000,1600536600,556,Old Trafford,Manchester,Match Finished,FT,90,33,Manchester United,https://media.api-sports.io/football/teams/33.png,False,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,True,0,1,1,3,,,,
17,592158,K. Friend,UTC,2020-09-20T13:00:00+00:00,1600606800,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 2,0,3,1600606800,1600610400,562,St. James' Park,Newcastle upon Tyne,Match Finished,FT,90,34,Newcastle,https://media.api-sports.io/football/teams/34.png,False,51,Brighton,https://media.api-sports.io/football/teams/51.png,True,0,2,0,3,,,,
18,592159,D. Coote,UTC,2020-09-20T11:00:00+00:00,1600599600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 2,2,5,1600599600,1600603200,585,St. Mary's Stadium,"Southampton, Hampshire",Match Finished,FT,90,41,Southampton,https://media.api-sports.io/football/teams/41.png,False,47,Tottenham,https://media.api-sports.io/football/teams/47.png,True,1,1,2,5,,,,
19,592160,A. Marriner,UTC,2020-09-21T19:15:00+00:00,1600715700,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 2,1,3,1600715700,1600719300,600,Molineux Stadium,"Wolverhampton, West Midlands",Match Finished,FT,90,39,Wolves,https://media.api-sports.io/football/teams/39.png,False,50,Manchester City,https://media.api-sports.io/football/teams/50.png,True,0,2,1,3,,,,
20,592161,C. Kavanagh,UTC,2020-09-26T11:30:00+00:00,1601119800,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 3,2,3,1601119800,1601123400,508,The American Express Community Stadium,"Falmer, East Sussex",Match Finished,FT,90,51,Brighton,https://media.api-sports.io/football/teams/51.png,False,33,Manchester United,https://media.api-sports.io/football/teams/33.png,True,1,1,2,3,,,,
21,592162,A. Marriner,UTC,2020-09-26T19:00:00+00:00,1601146800,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 3,0,1,1601146800,1601150400,512,Turf Moor,Burnley,Match Finished,FT,90,44,Burnley,https://media.api-sports.io/football/teams/44.png,False,41,Southampton,https://media.api-sports.io/football/teams/41.png,True,0,1,0,1,,,,
22,592163,K. Friend,UTC,2020-09-26T14:00:00+00:00,1601128800,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 3,1,2,1601128800,1601132400,525,Selhurst Park,London,Match Finished,FT,90,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,False,45,Everton,https://media.api-sports.io/football/teams/45.png,True,1,2,1,2,,,,
23,592164,S. Attwell,UTC,2020-09-28T16:45:00+00:00,1601311500,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 3,0,3,1601311500,1601315100,535,Craven Cottage,London,Match Finished,FT,90,36,Fulham,https://media.api-sports.io/football/teams/36.png,False,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,True,0,2,0,3,,,,
24,592165,C. Pawson,UTC,2020-09-28T19:00:00+00:00,1601319600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 3,3,1,1601319600,1601323200,550,Anfield,Liverpool,Match Finished,FT,90,40,Liverpool,https://media.api-sports.io/football/teams/40.png,True,42,Arsenal,https://media.api-sports.io/football/teams/42.png,False,2,1,3,1,,,,
25,592166,M. Oliver,UTC,2020-09-27T15:30:00+00:00,1601220600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 3,2,5,1601220600,1601224200,555,Etihad Stadium,Manchester,Match Finished,FT,90,50,Manchester City,https://media.api-sports.io/football/teams/50.png,False,46,Leicester,https://media.api-sports.io/football/teams/46.png,True,1,1,2,5,,,,
26,592167,P. Tierney,UTC,2020-09-27T11:00:00+00:00,1601204400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 3,0,1,1601204400,1601208000,581,Bramall Lane,Sheffield,Match Finished,FT,90,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,False,63,Leeds,https://media.api-sports.io/football/teams/63.png,True,0,0,0,1,,,,
27,592168,P. Bankes,UTC,2020-09-27T13:00:00+00:00,1601211600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 3,1,1,1601211600,1601215200,593,Tottenham Hotspur Stadium,London,Match Finished,FT,90,47,Tottenham,https://media.api-sports.io/football/teams/47.png,,34,Newcastle,https://media.api-sports.io/football/teams/34.png,,1,0,1,1,,,,
28,592169,J. Moss,UTC,2020-09-26T16:30:00+00:00,1601137800,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 3,3,3,1601137800,1601141400,597,The Hawthorns,West Bromwich,Match Finished,FT,90,60,West Brom,https://media.api-sports.io/football/teams/60.png,,49,Chelsea,https://media.api-sports.io/football/teams/49.png,,3,0,3,3,,,,
29,592170,M. Atkinson,UTC,2020-09-27T18:00:00+00:00,1601229600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 3,4,0,1601229600,1601233200,598,London Stadium,London,Match Finished,FT,90,48,West Ham,https://media.api-sports.io/football/teams/48.png,True,39,Wolves,https://media.api-sports.io/football/teams/39.png,False,1,0,4,0,,,,
30,592171,L. Mason,UTC,2020-10-04T13:00:00+00:00,1601816400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 4,2,1,1601816400,1601820000,494,Emirates Stadium,London,Match Finished,FT,90,42,Arsenal,https://media.api-sports.io/football/teams/42.png,True,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,False,0,0,2,1,,,,
31,592172,M. Atkinson,UTC,2020-10-04T18:15:00+00:00,1601835300,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 4,7,2,1601835300,1601838900,495,Villa Park,Birmingham,Match Finished,FT,90,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,True,40,Liverpool,https://media.api-sports.io/football/teams/40.png,False,4,1,7,2,,,,
32,592173,M. Oliver,UTC,2020-10-03T11:30:00+00:00,1601724600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 4,4,0,1601724600,1601728200,519,Stamford Bridge,London,Match Finished,FT,90,49,Chelsea,https://media.api-sports.io/football/teams/49.png,True,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,False,0,0,4,0,,,,
33,592174,S. Hooper,UTC,2020-10-03T14:00:00+00:00,1601733600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 4,4,2,1601733600,1601737200,8560,Goodison Park,Liverpool,Match Finished,FT,90,45,Everton,https://media.api-sports.io/football/teams/45.png,True,51,Brighton,https://media.api-sports.io/football/teams/51.png,False,2,1,4,2,,,,
34,592175,M. Dean,UTC,2020-10-03T16:30:00+00:00,1601742600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 4,1,1,1601742600,1601746200,546,Elland Road,"Leeds, West Yorkshire",Match Finished,FT,90,63,Leeds,https://media.api-sports.io/football/teams/63.png,,50,Manchester City,https://media.api-sports.io/football/teams/50.png,,0,1,1,1,,,,
35,592176,A. Madley,UTC,2020-10-04T11:00:00+00:00,1601809200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 4,0,3,1601809200,1601812800,547,King Power Stadium,"Leicester, Leicestershire",Match Finished,FT,90,46,Leicester,https://media.api-sports.io/football/teams/46.png,False,48,West Ham,https://media.api-sports.io/football/teams/48.png,True,0,2,0,3,,,,
36,592177,A. Taylor,UTC,2020-10-04T15:30:00+00:00,1601825400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 4,1,6,1601825400,1601829000,556,Old Trafford,Manchester,Match Finished,FT,90,33,Manchester United,https://media.api-sports.io/football/teams/33.png,False,47,Tottenham,https://media.api-sports.io/football/teams/47.png,True,1,4,1,6,,,,
37,592178,D. Coote,UTC,2020-10-03T19:00:00+00:00,1601751600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 4,3,1,1601751600,1601755200,562,St. James' Park,Newcastle upon Tyne,Match Finished,FT,90,34,Newcastle,https://media.api-sports.io/football/teams/34.png,True,44,Burnley,https://media.api-sports.io/football/teams/44.png,False,1,0,3,1,,,,
38,592179,C. Kavanagh,UTC,2020-10-04T11:00:00+00:00,1601809200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 4,2,0,1601809200,1601812800,585,St. Mary's Stadium,"Southampton, Hampshire",Match Finished,FT,90,41,Southampton,https://media.api-sports.io/football/teams/41.png,True,60,West Brom,https://media.api-sports.io/football/teams/60.png,False,1,0,2,0,,,,
39,592180,D. England,UTC,2020-10-04T13:00:00+00:00,1601816400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 4,1,0,1601816400,1601820000,600,Molineux Stadium,"Wolverhampton, West Midlands",Match Finished,FT,90,39,Wolves,https://media.api-sports.io/football/teams/39.png,True,36,Fulham,https://media.api-sports.io/football/teams/36.png,False,0,0,1,0,,,,
40,592181,P. Bankes,UTC,2020-10-17T14:00:00+00:00,1602943200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 5,3,3,1602943200,1602946800,519,Stamford Bridge,London,Match Finished,FT,90,49,Chelsea,https://media.api-sports.io/football/teams/49.png,,41,Southampton,https://media.api-sports.io/football/teams/41.png,,2,1,3,3,,,,
41,592182,S. Attwell,UTC,2020-10-18T13:00:00+00:00,1603026000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 5,1,1,1603026000,1603029600,525,Selhurst Park,London,Match Finished,FT,90,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,,51,Brighton,https://media.api-sports.io/football/teams/51.png,,1,0,1,1,,,,
42,592183,M. Oliver,UTC,2020-10-17T11:30:00+00:00,1602934200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 5,2,2,1602934200,1602937800,8560,Goodison Park,Liverpool,Match Finished,FT,90,45,Everton,https://media.api-sports.io/football/teams/45.png,,40,Liverpool,https://media.api-sports.io/football/teams/40.png,,1,1,2,2,,,,
43,592184,D. Coote,UTC,2020-10-19T19:00:00+00:00,1603134000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 5,0,1,1603134000,1603137600,546,Elland Road,"Leeds, West Yorkshire",Match Finished,FT,90,63,Leeds,https://media.api-sports.io/football/teams/63.png,False,39,Wolves,https://media.api-sports.io/football/teams/39.png,True,0,0,0,1,,,,
44,592185,J. Moss,UTC,2020-10-18T18:15:00+00:00,1603044900,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 5,0,1,1603044900,1603048500,547,King Power Stadium,"Leicester, Leicestershire",Match Finished,FT,90,46,Leicester,https://media.api-sports.io/football/teams/46.png,False,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,True,0,0,0,1,,,,
45,592186,C. Kavanagh,UTC,2020-10-17T16:30:00+00:00,1602952200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 5,1,0,1602952200,1602955800,555,Etihad Stadium,Manchester,Match Finished,FT,90,50,Manchester City,https://media.api-sports.io/football/teams/50.png,True,42,Arsenal,https://media.api-sports.io/football/teams/42.png,False,1,0,1,0,,,,
46,592187,C. Pawson,UTC,2020-10-17T19:00:00+00:00,1602961200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 5,1,4,1602961200,1602964800,562,St. James' Park,Newcastle upon Tyne,Match Finished,FT,90,34,Newcastle,https://media.api-sports.io/football/teams/34.png,False,33,Manchester United,https://media.api-sports.io/football/teams/33.png,True,1,1,1,4,,,,
47,592188,A. Marriner,UTC,2020-10-18T11:00:00+00:00,1603018800,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 5,1,1,1603018800,1603022400,581,Bramall Lane,Sheffield,Match Finished,FT,90,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,,36,Fulham,https://media.api-sports.io/football/teams/36.png,,0,0,1,1,,,,
48,592189,P. Tierney,UTC,2020-10-18T15:30:00+00:00,1603035000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 5,3,3,1603035000,1603038600,593,Tottenham Hotspur Stadium,London,Match Finished,FT,90,47,Tottenham,https://media.api-sports.io/football/teams/47.png,,48,West Ham,https://media.api-sports.io/football/teams/48.png,,3,0,3,3,,,,
49,592190,A. Taylor,UTC,2020-10-19T16:30:00+00:00,1603125000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 5,0,0,1603125000,1603128600,597,The Hawthorns,West Bromwich,Match Finished,FT,90,60,West Brom,https://media.api-sports.io/football/teams/60.png,,44,Burnley,https://media.api-sports.io/football/teams/44.png,,0,0,0,0,,,,
50,592191,C. Pawson,UTC,2020-10-25T19:15:00+00:00,1603653300,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 6,0,1,1603653300,1603656900,494,Emirates Stadium,London,Match Finished,FT,90,42,Arsenal,https://media.api-sports.io/football/teams/42.png,False,46,Leicester,https://media.api-sports.io/football/teams/46.png,True,0,0,0,1,,,,
51,592192,P. Tierney,UTC,2020-10-23T19:00:00+00:00,1603479600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 6,0,3,1603479600,1603483200,495,Villa Park,Birmingham,Match Finished,FT,90,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,False,63,Leeds,https://media.api-sports.io/football/teams/63.png,True,0,0,0,3,,,,
52,592193,J. Moss,UTC,2020-10-26T17:30:00+00:00,1603733400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 6,1,1,1603733400,1603737000,508,The American Express Community Stadium,"Falmer, East Sussex",Match Finished,FT,90,51,Brighton,https://media.api-sports.io/football/teams/51.png,,60,West Brom,https://media.api-sports.io/football/teams/60.png,,1,0,1,1,,,,
53,592194,M. Oliver,UTC,2020-10-26T20:00:00+00:00,1603742400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 6,0,1,1603742400,1603746000,512,Turf Moor,Burnley,Match Finished,FT,90,44,Burnley,https://media.api-sports.io/football/teams/44.png,False,47,Tottenham,https://media.api-sports.io/football/teams/47.png,True,0,0,0,1,,,,
54,592195,G. Scott,UTC,2020-10-24T14:00:00+00:00,1603548000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 6,1,2,1603548000,1603551600,535,Craven Cottage,London,Match Finished,FT,90,36,Fulham,https://media.api-sports.io/football/teams/36.png,False,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,True,0,1,1,2,,,,
55,592196,M. Dean,UTC,2020-10-24T19:00:00+00:00,1603566000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 6,2,1,1603566000,1603569600,550,Anfield,Liverpool,Match Finished,FT,90,40,Liverpool,https://media.api-sports.io/football/teams/40.png,True,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,False,1,1,2,1,,,,
56,592197,M. Atkinson,UTC,2020-10-24T16:30:00+00:00,1603557000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 6,0,0,1603557000,1603560600,556,Old Trafford,Manchester,Match Finished,FT,90,33,Manchester United,https://media.api-sports.io/football/teams/33.png,,49,Chelsea,https://media.api-sports.io/football/teams/49.png,,0,0,0,0,,,,
57,592198,K. Friend,UTC,2020-10-25T14:00:00+00:00,1603634400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 6,2,0,1603634400,1603638000,585,St. Mary's Stadium,"Southampton, Hampshire",Match Finished,FT,90,41,Southampton,https://media.api-sports.io/football/teams/41.png,True,45,Everton,https://media.api-sports.io/football/teams/45.png,False,2,0,2,0,,,,
58,592199,A. Taylor,UTC,2020-10-24T11:30:00+00:00,1603539000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 6,1,1,1603539000,1603542600,598,London Stadium,London,Match Finished,FT,90,48,West Ham,https://media.api-sports.io/football/teams/48.png,,50,Manchester City,https://media.api-sports.io/football/teams/50.png,,1,0,1,1,,,,
59,592200,L. Mason,UTC,2020-10-25T16:30:00+00:00,1603643400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 6,1,1,1603643400,1603647000,600,Molineux Stadium,"Wolverhampton, West Midlands",Match Finished,FT,90,39,Wolves,https://media.api-sports.io/football/teams/39.png,,34,Newcastle,https://media.api-sports.io/football/teams/34.png,,0,0,1,1,,,,
60,592201,D. England,UTC,2020-11-01T12:00:00+00:00,1604232000,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 7,3,4,1604232000,1604235600,495,Villa Park,Birmingham,Match Finished,FT,90,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,False,41,Southampton,https://media.api-sports.io/football/teams/41.png,True,0,3,3,4,,,,
61,592202,D. Coote,UTC,2020-10-31T15:00:00+00:00,1604156400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 7,0,3,1604156400,1604160000,512,Turf Moor,Burnley,Match Finished,FT,90,44,Burnley,https://media.api-sports.io/football/teams/44.png,False,49,Chelsea,https://media.api-sports.io/football/teams/49.png,True,0,1,0,3,,,,
62,592203,S. Hooper,UTC,2020-11-02T17:30:00+00:00,1604338200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2020,Regular Season - 7,2,0,1604338200,1604341800,535,Craven Cottage,London,Match Finished,FT,90,36,Fulham,https://media.api-sports.io/football/teams/36.png,True,60,West Brom,https://media.api-sports.io/football/teams/60.png,False,2,0,2,0,,,,
