,fixture-id,fixture-referee,fixture-timezone,fixture-date,fixture-timestamp,league-id,league-name,league-country,league-logo,league-flag,league-season,league-round,goals-home,goals-away,fixture-periods-first,fixture-periods-second,fixture-venue-id,fixture-venue-name,fixture-venue-city,fixture-status-long,fixture-status-short,fixture-status-elapsed,teams-home-id,teams-home-name,teams-home-logo,teams-home-winner,teams-away-id,teams-away-name,teams-away-logo,teams-away-winner,score-halftime-home,score-halftime-away,score-fulltime-home,score-fulltime-away,score-extratime-home,score-extratime-away,score-penalty-home,score-penalty-away
0,157015,"Michael Oliver, England",UTC,2019-08-09T19:00:00+00:00,1565377200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2019,Regular Season - 1,4,1,1565377200,1565380800,550,Anfield,Liverpool,Match Finished,FT,90,40,Liverpool,https://media.api-sports.io/football/teams/40.png,True,71,Norwich,https://media.api-sports.io/football/teams/71.png,False,4,0,4,1,,,,
1,157016,"Mike Dean, England",UTC,2019-08-10T11:30:00+00:00,1565436600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2019,Regular Season - 1,0,5,1565436600,1565440200,598,London Stadium,London,Match Finished,FT,90,48,West Ham,https://media.api-sports.io/football/teams/48.png,False,50,Manchester City,https://media.api-sports.io/football/teams/50.png,True,0,1,0,5,,,,
2,157017,"Kevin Friend, England",UTC,2019-08-10T14:00:00+00:00,1565445600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2019,Regular Season - 1,1,1,1565445600,1565449200,504,Vitality Stadium,"Bournemouth, Dorset",Match Finished,FT,90,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,,0,0,1,1,,,,
3,157018,"Graham Scott, England",UTC,2019-08-10T14:00:00+00:00,1565445600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2019,Regular Season - 1,3,0,1565445600,1565449200,512,Turf Moor,Burnley,Match Finished,FT,90,44,Burnley,https://media.api-sports.io/football/teams/44.png,True,41,Southampton,https://media.api-sports.io/football/teams/41.png,False,0,0,3,0,,,,
4,157019,"Jonathan Moss, England",UTC,2019-08-10T14:00:00+00:00,1565445600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2019,Regular Season - 1,0,0,1565445600,1565449200,525,Selhurst Park,London,Match Finished,FT,90,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,,45,Everton,https://media.api-sports.io/football/teams/45.png,,0,0,0,0,,,,
5,157020,"Andre Marriner, England",UTC,2019-08-11T13:00:00+00:00,1565528400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2019,Regular Season - 1,0,0,1565528400,1565532000,547,King Power Stadium,"Leicester, Leicestershire",Match Finished,FT,90,46,Leicester,https://media.api-sports.io/football/teams/46.png,,39,Wolves,https://media.api-sports.io/football/teams/39.png,,0,0,0,0,,,,
6,157021,"Craig Pawson, England",UTC,2019-08-10T14:00:00+00:00,1565445600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2019,Regular Season - 1,0,3,1565445600,1565449200,596,Vicarage Road,Watford,Match Finished,FT,90,38,Watford,https://media.api-sports.io/football/teams/38.png,False,51,Brighton,https://media.api-sports.io/football/teams/51.png,True,0,1,0,3,,,,
7,157022,"Chris Kavanagh, England",UTC,2019-08-10T16:30:00+00:00,1565454600,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2019,Regular Season - 1,3,1,1565454600,1565458200,593,Tottenham Hotspur Stadium,London,Match Finished,FT,90,47,Tottenham,https://media.api-sports.io/football/teams/47.png,True,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,False,0,1,3,1,,,,
8,157023,"Martin Atkinson, England",UTC,2019-08-11T13:00:00+00:00,1565528400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2019,Regular Season - 1,0,1,1565528400,1565532000,562,St. James' Park,Newcastle upon Tyne,Match Finished,FT,90,34,Newcastle,https://media.api-sports.io/football/teams/34.png,False,42,Arsenal,https://media.api-sports.io/football/teams/42.png,True,0,0,0,1,,,,
9,157024,"Anthony Taylor, England",UTC,2019-08-11T15:30:00+00:00,1565537400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2019,Regular Season - 1,4,0,1565537400,1565541000,556,Old Trafford,Manchester,Match Finished,FT,90,33,Manchester United,https://media.api-sports.io/football/teams/33.png,True,49,Chelsea,https://media.api-sports.io/football/teams/49.png,False,1,0,4,0,,,,
10,157025,"Mike Dean, England",UTC,2019-08-17T11:30:00+00:00,1566041400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2019,Regular Season - 2,2,1,1566041400,1566045000,494,Emirates Stadium,London,Match Finished,FT,90,42,Arsenal,https://media.api-sports.io/football/teams/42.png,True,44,Burnley,https://media.api-sports.io/football/teams/44.png,False,1,1,2,1,,,,
11,157026,"Martin Atkinson, England",UTC,2019-08-17T14:00:00+00:00,1566050400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2019,Regular Season - 2,1,2,1566050400,1566054000,495,Villa Park,Birmingham,Match Finished,FT,90,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,False,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,True,0,2,1,2,,,,
12,157027,"Anthony Taylor, England",UTC,2019-08-17T14:00:00+00:00,1566050400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2019,Regular Season - 2,1,1,1566050400,1566054000,508,The American Express Community Stadium,"Falmer, East Sussex",Match Finished,FT,90,51,Brighton,https://media.api-sports.io/football/teams/51.png,,48,West Ham,https://media.api-sports.io/football/teams/48.png,,0,0,1,1,,,,
13,157028,"Graham Scott, England",UTC,2019-08-18T15:30:00+00:00,1566142200,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2019,Regular Season - 2,1,1,1566142200,1566145800,519,Stamford Bridge,London,Match Finished,FT,90,49,Chelsea,https://media.api-sports.io/football/teams/49.png,,46,Leicester,https://media.api-sports.io/football/teams/46.png,,1,0,1,1,,,,
14,157029,"Lee Mason, England",UTC,2019-08-17T14:00:00+00:00,1566050400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2019,Regular Season - 2,1,0,1566050400,1566054000,8560,Goodison Park,Liverpool,Match Finished,FT,90,45,Everton,https://media.api-sports.io/football/teams/45.png,True,38,Watford,https://media.api-sports.io/football/teams/38.png,False,1,0,1,0,,,,
15,157030,"Michael Oliver, England",UTC,2019-08-17T16:30:00+00:00,1566059400,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2019,Regular Season - 2,2,2,1566059400,1566063000,555,Etihad Stadium,Manchester,Match Finished,FT,90,50,Manchester City,https://media.api-sports.io/football/teams/50.png,,47,Tottenham,https://media.api-sports.io/football/teams/47.png,,2,1,2,2,,,,
